"","confidence_score","id","polarity","response_confidence_score","review_text","reviewer_id","reviewer_name","source_name","source_review_id","star_rating","response","response_2","response_3","degree"
"1600","44.245","107603","positive","98.0","dogs loving food","amzn1.account.AF62OOX73VCHS52P7JQKNEG3NEOA","ravi","Amazon India","R1ODDY0G6NPEE0","5","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"1601","95.45","107604","positive","100.0","Got it at discount and best results","amzn1.account.AFXHAO7QJVD3YNQ4K3UKH7S7RCPQ","Amazon Customer","Amazon India","RDB154UYQFD6T","5","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"1602","44.245","107605","positive","98.0","Good","amzn1.account.AH76OIDPK7LBLV4GHBQLIHWWRGLA","Amazon Customer","Amazon India","R17F5JLZSFDAJ9","5","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"1603","44.245","107606","positive","98.0","Good","amzn1.account.AEUDQW4W3Q6VATDROZN7344CSIOA","Dinesh Daryani","Amazon India","R189MDOI40DPK8","5","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"1604","68.1425","107607","positive","98.7","My dog really like the taste. It is the best product I would recommend for everyone. Delivery is also at time. Satisfied with the product.","amzn1.account.AFM7SIKLTNE5NWH4SOX7GWUAB6UQ","Amazon Customer","Amazon India","RJVJSIELFI29Z","5","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"1605","-34.435","107608","negative","0.0","Pack are open","amzn1.account.AFXCSSE34C5HG4ODICJS3ZUFMXCQ","Amazon Customer","Amazon India","R22QWXVC6Z4USZ","1","","","",""
"1606","0.0","107609","negative","0.0","Product as described","amzn1.account.AE7M7DJH6TDPOFDTTCV4IGURPQ2A","Arun N","Amazon India","R34RXQKLZJGTEZ","5","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"1607","98.44","107610","positive","98.7","Genuine product , on time delivery , saved me 150rs , thanks amazon !","amzn1.account.AFI3YXHA2WE4VE5G5XHNGCXBWGXQ","Amit sharma","Amazon India","R16L1Y35NXQFUG","4","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"1608","44.245","107611","positive","0.0","Good product","amzn1.account.AFSLUQFNULBVSETIVXJD43GA3YBA","Rahul Vadduri","Amazon India","R2P8OCJNKVOTX5","4","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"1609","46.885","107612","positive","98.0","Perfect","amzn1.account.AHH7XXEDBVXCV6DL57NJOQ7BYXAA","Ardnevihs Hgnis","Amazon India","R29SVGCGCWAYFN","5","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"1610","86.19","107613","positive","98.0","My dog loves it so much","amzn1.account.AGLSMIPRPOUUWBAROW7RJGY2SWVQ","Chocolate","Amazon India","RIMN25ASMW0QZ","5","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"1611","44.245","107614","positive","0.0","Good product","amzn1.account.AF3LJ7KS2ULCIXU6TQ6PJXJDIOKQ","Pramod J T","Amazon India","R1W8HBJZC9N36D","5","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"1612","88.1333333333","107615","positive","0.0","Good product for my lebra. Nice packaing by pedigree . Overall good product got it from 855 rs","amzn1.account.AHNLKRDUTT5QCOB2WZGG5JBKBLRQ","R SAINI","Amazon India","R3ER5FKU1OVMN3","5","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"1613","83.54","107616","positive","100.0","Good but need to decrease price !","amzn1.account.AE3HFOF6J6G6NJVTPM7FSNNF3TXA","Chandrakanth","Amazon India","RXKNR574IKEZH","4","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"1614","44.245","107617","positive","98.0","Good opinion","amzn1.account.AH2LA3YV44HPYHXDBL76O4WOYK2A","Amazon Customer","Amazon India","R2IF7U02VXGZ5P","5","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"1615","44.245","107618","positive","98.0","Good","amzn1.account.AHIXWONJGWX3M34OZRN64T6JDODA","Amazon Customer","Amazon India","RZ1F4Z11V3F25","5","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"1616","43.71","107619","positive","0.0","Nice product.","amzn1.account.AERDMCLAIJBYQUYWA5NE5PBTJ2OQ","Dr.Shashank Shekhar Bohidar.","Amazon India","R342036WBJOX8C","5","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"1617","96.15","107620","positive","98.0","My dog loved it","amzn1.account.AGPCJN3EZJ6ZLFFQITO7FHYCWM7Q","Amazon Customer","Amazon India","R13LISDZ3KJED","5","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"1618","90.99","107621","positive","0.0","Very good item for a matured Dog.","amzn1.account.AE36CBHNOWXAMVUCAYFSU4H42VDA","Vishnu","Amazon India","R3QZBK570O7J0X","5","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"1619","-89.52","107622","negative","98.0","Not happy with the packing.It was torn up and was a mess","amzn1.account.AEVM5EHCNHBZOEOEVQB7IL53QG7Q","Altaz","Amazon India","RIBFJ3DDI3LKU","1","DearAltaz, We are sorry for the difficulty caused to you and your pet. We ask for you to share your contact details with the goal that we can help you better on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","",""
"1620","44.245","107623","positive","98.0","Good","amzn1.account.AFORNM7BF6GVZCNFANCDNKN2YJYQ","Amazon Customer","Amazon India","R1RYK67I5LGY7L","5","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"1621","44.245","107624","positive","98.0","Good","amzn1.account.AHEORLRXIJQP4KTPJIGCR2ZQ7Q4Q","divya s.","Amazon India","R10WBDPJQHDKR2","4","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"1622","-27.1233333333","107625","negative","97.35","Unfortunately my dog did not like it and there is no return policy for this... it is really disappointung. Before my dog was eating pedigree puppy food, now he us adult so I ordered this one.","amzn1.account.AFNSBWORWD3PTR542U4CKIJXJSAQ","Mita K.","Amazon India","RT7YAVJDAATAL","2","DearMita K., We apologize for the inconvenience caused. We request you to share your contact details so that we can assist you better on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","",""
"1623","77.16","107626","positive","0.0","Nice product ....no torns and tears in the package","amzn1.account.AF5KXGX5AUVEDER7M5YTOLJ6LHHA","Amazon Customer","Amazon India","RYRWNVPL5C2I0","5","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"1624","44.245","107627","positive","0.0","Good product","amzn1.account.AGLOTBFXFQB5BAX32AZZQ45M52FA","Vijay Walia","Amazon India","R39LETO8FTXAHX","4","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"1625","0.0","107628","negative","0.0","Rat bitten packet plz check before sending","amzn1.account.AEEUFGWD45XFXZOL7VJQUBQUSRNQ","Amazon Customer","Amazon India","R1GCORMCIB4BDZ","1","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"1626","44.245","107629","positive","98.0","Good for my 3.5 years snoopy.","amzn1.account.AGWDP4X5KBXMUDEWQMXMRC6IBGFA","P.V.S.DURGA P.","Amazon India","R3HI7F2W9HNLUF","5","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"1627","96.35","107630","positive","0.0","Item good and my dog loves it","amzn1.account.AEAFCET3GN4VAEEVESG4WGM3DW4A","George Philip","Amazon India","R1CD2ED632NJWV","4","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"1628","-22.36","107631","negative","100.0","my pets do not eat it as they did before.  Seems there is some change in taste.","amzn1.account.AHA6GXC75TQXQRPABWR7Z2G7K64Q","Prof. (Dr.) R. Rajkumar","Amazon India","R2Y3ZXMV2UJQAX","3","DearProf. (Dr.) R. Rajkumar, We are sorry for the inconvenience caused.Please get in touch with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","",""
"1629","43.71","107632","positive","98.0","Proper review not possible but my dog seemed to like it. I tried to feed it to the street dogs but they left it after smelling.","amzn1.account.AHBMT7O7GUDL6DXT4R4FEW554QXQ","Nikhil Patel","Amazon India","RRPQ0I4S1YMVC","5","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"1630","48.075","107633","positive","98.0","best quality","amzn1.account.AEW7I2S775DD7HMPVZ7S7PA5CELA","Roop","Amazon India","R13XJ6PMAHI41R","4","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"1631","39.63","107634","positive","98.0","I liked it.","amzn1.account.AEWCHTRNAPIWQTYTYIQFQ3Y2L6JQ","manohar","Amazon India","R1RW4VILE66VLI","4","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"1632","96.7","107635","positive","99.35","Very nice dog food, my golden retriever just loves it","amzn1.account.AF6HSDDR73PPKBYNEWIYFGCCNSQA","Sanchari","Amazon India","RSC2GDHFFH58V","5","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"1633","86.19","107636","positive","100.0","My 8 months shih tzu loves it..","amzn1.account.AECE6I3FHB6FM7SI2XBUCJB464IQ","Amazon Customer","Amazon India","R57AYPS4CQV9E","5","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"1634","55.4","107637","positive","98.0","Ok..its for your pet...so b happy.","amzn1.account.AFBAYZL3GTWNW5S3OFMLUCD6HPRQ","Amazon Customer","Amazon India","R3KITO14MTNHTH","3","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"1635","70.07","107638","positive","100.0","Purchase this for my cousin's dog and Dog really loved it as they have been using it for so many years and I decide to gift him this for his Dog.It's always been on the top and great for the dogs with long and soft fur. Resolve all hairball problems.They always love it.","amzn1.account.AFYNMH7IXTJUFBTO3CSY2CSYGA2A","T Chouhan","Amazon India","R2GV74HXLX1DCR","5","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"1636","97.9","107639","positive","0.0","it nice my dog love with pedigree","amzn1.account.AFVSK5L2BT6TNJRSLDHEBNU2ODSQ","Amazon Customer","Amazon India","R3TOGDPGW4CK5T","5","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"1637","43.71","107640","positive","0.0","nice product","amzn1.account.AEWBKWWFNBJCI7FGFV2AYQDNOLBA","shashwat","Amazon India","R3ONGRPTVFE75P","5","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"1638","91.71","107641","positive","98.0","I think my dog enjoys this","amzn1.account.AFUD3NMWQ7ENM4KEL6PNG7Z6EDRA","N.Sumanth","Amazon India","RUG8DX8QR4IQ7","5","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","",""
"1639","33.494","107642","positive","98.7","This is an appropriate food for first time pet parents and gives an overall balance diet. Depending on your dog's weight, they cups of this should be given through out the day with water on the side. Packing was very neatly done and delivery was absolutely prompt. The date of production is of 2017, giving you that freshness. The price point also makes this one of the most affordable dry foods in the market.","amzn1.account.AE4RUPJSRYOIO3OICPJJP5N2LK3A","Merv","Amazon India","R1ARB8BMG0NAQZ","5","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"1640","44.245","107643","positive","98.0","Thanks","amzn1.account.AFP4HJZGXHILFBXZQHJALLSBFDWA","Amazon Customer","Amazon India","RFCB3Y1WWA93P","5","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","",""
"1641","86.19","107644","positive","0.0","My pet was healthier and active with pedigree","amzn1.account.AE7KYTVOSI73EZ4WDO35YAGT63UQ","Amazon Customer","Amazon India","R12NITTMJDVDUY","5","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
"1642","-94.72","107645","negative","99.35","It's a FAKE PRODUCT. My dog fell seriously ill and had to admitted to hospital after eating this.","amzn1.account.AG2MW7MBQM7NRX7TCWSP7H5GWFJQ","Vikas Kumar","Amazon India","R93CONWN5O9RY","1","DearVikas Kumar, We apologize for the bother caused. If you don't mind connect with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","",""
"1643","40.685","107646","positive","100.0","value for money","amzn1.account.AHYQHP4DUNYZPT22G3JUNVJSZ6YQ","KRISHNAMOHAN","Amazon India","R29K5DAWI8JOGI","4","Our customers are our first priority. We are happy that the food was liked by your dog!","","",""
