aspect,aspect_keyword,flag,id,review_text,reviewer_id,reviewer_name,sentiment_score,source_name,source_review_id,star_rating,response
[],[],0,106324.0,GOOD.  MY CAT LOVES IT.,amzn1.account.AFEDKCSLEQIUQWNU7BG2DCE2G6GQ,MAHESH.G.UBHAYAKAR,93.71499999999999,Amazon India,R2S7W5HWXQ30O9,4.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
"[all, convienience, information, pricing]","[service, packet, kg, 3 kg, kg packet, 3 kg packet, purchase]",0,106325.0,"Excellent courier service , very very happy. with the productwant to purchase more whiskas Tuna 3 kg packet . if available",amzn1.account.AHB26YJ2BCPUBAT4VGCZP2ESPFLA,sujit das,65.22,Amazon India,R1MQT6Q3B169XB,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,106326.0,my cats favorite,amzn1.account.AEG5POQN4KSW2EKMTEOTEZ4GWUYQ,Rohini Basu,49.695,Amazon India,R2M3DCQMZ10RGY,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
"[all, dont_reply]",[product],3,106327.0,Great Product,amzn1.account.AFUPDQPUPYN4TY57KP4YC4R7RLGA,Sunil Gonsalves,49.36,Amazon India,R19YCT6B9FIRMP,5.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,106328.0,it was very timely as it was not available anywhere at that time ... thanks a lot from my kitties,amzn1.account.AFG42QZSVB3YJC3T6K6XW4NKMCZA,bhama,49.81,Amazon India,R2ZC5ETO1FV6UG,4.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
"[condition_of_product, convienience, dog-user-breed, information, pricing, sizing, taste]","[dry, parcels, packet, snack, size, size, shapes, flavour]",0,106329.0,"This fish-shaped snack is a dry, savoury biscuit, imported from Thailand, the Land of Smiles.Each piece is about the size of half a peanut, so it's useful to have a spoon for eating them.  In amongst the fish shapes are what are called ""salmon parcels"".  The salmon parcels are OK, but don't have that real salmon flavour that I had hoped for.The snacks are quite bland in flavour, so I add salt and pepper, or a little chilli, as I prefer a little zing on my snacks.It comes in a brightly-coloured packet with a picture of a little cat on it - my girlfriend thinks it's really cute!All in all, I would recommend this as a pleasant change from peanuts, mixture or crisps, with your G&T; or a glass of beer.",amzn1.account.AHNQOEGE6ZB5DB2BZKMI3GXO2YEA,Johnnie Sinclair,71.40714285714287,Amazon India,R24P5AG3FRKR20,5.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,106330.0,GOOD,amzn1.account.AHIKSB66YSX6TLATOESEG6WZSRLA,MD ZEESHAN SHARIF,44.245000000000005,Amazon India,R3HU94WB241199,4,Our customers are our first priority. We are happy that the food was liked by your dog!
"[convienience, dont_reply]",[packaging],3,106331.0,Good quality and packaging,amzn1.account.AFRW4DOJP4FKVCVG3YXPH6GQAMIA,sushant behere,99.36,Amazon India,R3KLBVW390LBPH,5,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
"[delivery, dont_reply]",[delivery],3,106332.0,Delivery toooooo slow . Ian so unhappy,amzn1.account.AGMGJBONQ7EDWDXLEZ7NB5GJHNJA,shebaz,-49.38,Amazon India,R1QZJCFIBW55Y8,1,
[],[],0,106333.0,My cats love it.....So can't complain,amzn1.account.AE5SACZVGHMZMS26HYPJSIKAJ3PQ,Broken,98.97,Amazon India,R3OBC5PQ8DRO3W,5,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,106334.0,My cat goes meowwwwwww for this.,amzn1.account.AHMP5VXLXF2VXFOMLOQ22N347B6Q,ankita yadav,0.0,Amazon India,R183VFKU5WJVKV,5,Our customers are our first priority. We are happy that the food was liked by your dog!
"[all, convienience, information]","[product, packing, packet, weight]",0,106335.0,Product arrived on time. But it was tampered. When I opened the packing whiskas packet was tore and also felt it lighter on weight.,amzn1.account.AFF3HOU2UL5WJV44HLGK44O7DNPA,Pallavi Sonawane,-33.26,Amazon India,R1TVYBQXBMLD9,1,"DearPallavi Sonawane, We are sorry for the difficulty caused to you and your pet. We ask for you to share your contact details with the goal that we can help you better on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree."
[],[],0,106336.0,Good,amzn1.account.AHTQI6T4U4AQIJTHBPH7DU2PRWPQ,Kushal R.,44.245000000000005,Amazon India,R2FYJ1Y2I10GAQ,4,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,106337.0,my cats love it,amzn1.account.AETRVXP2CUBSTNFOA5UORKEZ356A,SB,99.65,Amazon India,R3EJIT6US24RFZ,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
"[all, convienience, dont_reply]","[product, pack]",3,106338.0,"the pack i received had a puncture in it. And after a couple of weeks i noticed worms in it. I am not sure if they were already there or developed after. But in both cases, it is unacceptable! Disappointed.  Product is otherwise good.",amzn1.account.AG3ZKTRFC6TT7BIKIA53M656PKFQ,Vishav,-31.79333333333333,Amazon India,R27FWUQTOA6J51,1.0 out of 5 stars,
[taste],[flavor],0,106339.0,My cat prefers Tuna flavor over Mackerel.,amzn1.account.AGA4TQIIDXQYXGL2EYEXZWUBOCKQ,Jay S,0.0,Amazon India,RO27J1TXZ9BQS,3.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[condition_of_product],[dry],0,106340.0,Excellent quality dry cat food,amzn1.account.AHQJSU5FWAG3AGY2NBJMU3AR5MHA,SS,99.78,Amazon India,R14EJ5KCMD5Z5X,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[smell],[smell],0,106341.0,My cat likes it a lot! It's smell instantly attracts any cat and it will last for quite some time 8f you are feeding a single cat.,amzn1.account.AGVEXEEPYHXAZMS23CW2ATDHFA3Q,Vedant C.,99.62500000000001,Amazon India,R3872OA7300IRS,5.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,106342.0,cat says yes,amzn1.account.AHKGLVY5WHMNB55PIB57R4YA5OFA,Stephen Farrell,49.065,Amazon India,R2WV9VSKTKH3K1,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
"[information, shelf_life]","[kg, 3 kg, expire date]",0,106343.0,Hiii can i knw the mafacture and expire date of the whiskas 3 kg packet.. so it is easy for me to buy for my cats,amzn1.account.AG4TRMZUI463IQ5AAGM5NKTX7SUQ,kamini,-0.040000000000001146,Amazon India,R1TBHUZJ9135TW,3.0 out of 5 stars,"Dearkamini, We are sorry for the difficulty caused to you and your pet. We ask for you to share your contact details with the goal that we can help you better on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree."
"[all, dont_reply]",[product],3,106344.0,Good product ! My cat loves it !,amzn1.account.AHDUHXYVLYWXQDCA22L2S6FGUQ4Q,sriyank,97.82499999999999,Amazon India,RSEKSXXFJQ5DW,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,106345.0,My cat likes it.,amzn1.account.AE7BYCDIJ7S6ONSIDJ3XQGREP4ZQ,Dr. Chittaranjan Andrade,98.64,Amazon India,R2LWAWJSB82S1F,5.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,106346.0,This cat food is just awesome. My pets loves a lot.,amzn1.account.AFEAR3SIVM4LLT5WNK657MDLOJXQ,Ashton Dylan,99.59,Amazon India,R2P23BOVTK2TEE,5.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
"[all, dont_reply]",[product],3,106347.0,The last time I got it I got 300gm extra. This time I didn't so kind of disappointed. But overall good product for the cat. He loves it,amzn1.account.AGKH5MEZAX5XY477UANR6WC6QK4A,Aditya Gavas,24.5275,Amazon India,R1Q8NEK31YV9JR,4.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[pricing],[pocket],0,106348.0,"My cats like it, though not as much as whiskas pocket ocean.",amzn1.account.AHIITFW7A3B4YAOOHXARX3IR6JRQ,Amazon Customer,99.85000000000001,Amazon India,R3QJLQEJSYI1RD,4.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,106349.0,all time fav (her),amzn1.account.AHVOZ72CSZ3PQ33JB2HXWNHRHTYA,Mamta,0.0,Amazon India,R1J0QS8X31YJ3Z,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
"[all, dont_reply]",[product],3,106350.0,This product was purchased as donation to my favorite animal shelter and the recipients loved it as expected!,amzn1.account.AFAYEFKSII7ORCKL3Y4K6UR5JKVA,Amazon Customer,100.0,Amazon India,R10J7VMG57Z967,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
"[all, health_impact]","[amazon, hair]",0,106351.0,Vry nice product..after eating whiskas my cat became healthy..even the growth of its hair increased... Nice delivery..thanks to amazon,amzn1.account.AHMQNKKYDPCWXDZEUX7PJ6JM4SEA,bhatt Anantray,98.62400000000001,Amazon India,R3IAM3B3LIRROB,5.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
"[convienience, offers_n_discounts]","[packing, discount]",0,106352.0,Good packing. Good discount,amzn1.account.AFSYVYFXAT57DKECR4GRKUB3XWBA,shawn,96.71,Amazon India,R2X84DXC1XBRSV,5.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,106353.0,Cool with kids,amzn1.account.AEZK7IGTIJGTG5BKB2JFSS3WBCYA,Rani,48.435,Amazon India,R37TGSXBCFE32T,3.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
"[all, pricing]","[products, price]",0,106354.0,Best products at best price...,amzn1.account.AG4KG23UKWAVJCHVPOEDM7ZJXIYA,Amazon Customer,99.95,Amazon India,RRG4YLS8IYMRJ,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,106355.0,The cats liked it very much.,amzn1.account.AGPKZ27T7N6KTND3LKS2IZJZDRBA,Ankur Tanwar,99.19,Amazon India,R1QKI6FSUY5H6X,5.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
"[all, health_impact, pricing]","[amazon, product, hair, price]",0,106356.0,"Best cat at low price , After a month my kitty's hair become so silky thank u whiskas and amazon for this product",amzn1.account.AEN3DAOLMVS6JAVT3SPP55NUN67A,Mkf Kaif,99.99,Amazon India,R39ZL0DJP64TV6,4.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
"[all, dont_reply]",[product],3,106357.0,Nice product,amzn1.account.AHDLWKGBDZM37DHVFQ3OTTYMWKWQ,Sudhkar Rao,48.175000000000004,Amazon India,R2O0TYQIZVY20X,4.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,106358.0,my caty like this!,amzn1.account.AEHB7SVTQ3W7D55BH2XFXR6R4KVA,nancy,98.64,Amazon India,R2N4R2YCVN75OV,5.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
"[nutrition_ingredientst, pricing, taste]","[chicken, money, flavour, flavours]",0,106359.0,"The only flavour cats can compromise with is tuna.Ocean fish and Mackerel flavours are just a waste of money. They refuse to eat Mackerel flavour even when they are starving.Even the tuna flavour is not their favorite, they just eat it with great reluctance.I advise you people to either provide kitties natural food ( ie boneless chicken, milk etc) or try some other brand. Not so hopeful about the second option though",amzn1.account.AHQX5V3ZFQ7SUDBJJ3AE6D3QC3BA,Amazon Customer,-49.94666666666667,Amazon India,R306SYTD43N1MV,1.0 out of 5 stars,"DearAmazon Customer, We apologize for the inconvenience caused. We request you to share your contact details so that we can assist you better on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree."
[],[],0,106360.0,Delivered in time and my cat loves it!,amzn1.account.AHLU6YEN2AA2XTZXHD2PQXAXMTVQ,Sukriti,99.72999999999999,Amazon India,R3FSX7L48PBA4K,5.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,106361.0,Excellent,amzn1.account.AF6JSGOT7JMTB3YKPONGI6RUTSFA,Amazon Customer,46.885,Amazon India,R1Q3XELRXM3MXT,5.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[offers_n_discounts],[discount],0,106362.0,My cat loved this food. I m very happy with this discount.,amzn1.account.AEUGHMRJMESBJHJVYFOIQ5XMGL7Q,piyu,99.79,Amazon India,R1E3MYKSNU2PZ6,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[all],[canned],0,106363.0,i would preffer canned fish,amzn1.account.AEHG4UNERHVEALFPIJ4ZQ737L2PA,wanderlustsummer,0.0,Amazon India,R2WUZOA0BSF4T9,2.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,106364.0,"Whenever I get any whisked, my cats love to eat.most of the time I got a good stuff only.",amzn1.account.AFKY4YHH6N3MXP7ZR74DWBXRCURA,Kusuma.b,99.9,Amazon India,R1BWHJCHAKSO62,4.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
[],[],0,106365.0,Very good. My cat loves it.,amzn1.account.AFWQDRFYD545BGOKKMS7Y6PSCVOQ,Ankita,98.22,Amazon India,R8QXC5CLSTZ9I,4.0 out of 5 stars,We are happy that the product met your expectations! Thanks customer name for leaving the review.
"[all, dont_reply]",[product],3,106366.0,My cat loves it. Nice product,amzn1.account.AHGFUO6DY7TSMIUZDA7HK6EPYUBQ,Amazon Customer,97.64500000000001,Amazon India,R25LJ9F8H541KU,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,106367.0,Awsum,amzn1.account.AENGP76KAYM3YH57UIM4ZCDKG3JQ,Ronak Ramzan,0.0,Amazon India,RATH333O96JIT,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,106368.0,The stray cats are addicted to to it and won't leave me alone.,amzn1.account.AHSW5WLUM5T2RVS2Q3N3JZ4MA7RA,Rajat Hooja,-99.53999999999999,Amazon India,RXI7QPG2VJUB4,5.0 out of 5 stars,"DearRajat Hooja, We apologize for the inconvenience caused. We request you to share your contact details so that we can assist you better on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree."
"[all, dont_reply]",[product],3,106369.0,It's very good product  my cats enjoy it. It is good for them,amzn1.account.AEASV7BWL5XJPU4276FKQV2K7JOA,Amazon Customer,99.71000000000001,Amazon India,R3JSIUJMVS0FXL,5.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
[],[],0,106370.0,"Great product.. my cats love it.. and if taken proper care of thier hydration, then its an awsome product..",amzn1.account.AEUNZGZ7IQFCJEFHU647HB57FC2Q,Athar,99.45333333333333,Amazon India,RQC75GWMBMH05,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,106371.0,Very good.,amzn1.account.AEHNFPLO35FSY6YJD6PBY24KOUVA,honey,48.75,Amazon India,R3PHX9Z7DTR99S,5.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
[],[],0,106372.0,Nice,amzn1.account.AEPZKAGSFZM4GZ3SR4TOJG3HCKQQ,sana,43.71,Amazon India,R2BA1AXV7WB0VF,4.0 out of 5 stars,Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!
"[nutrition_ingredientst, offers_n_discounts, pricing]","[sodium, grains, grain, discount, cost]",0,106373.0,Hey guys if you.love your pet the don't give this food to.your cat as this food contains more sodium and grains which cat are allergic.to grains this make blockage in the liver of.cat and thus cat end up with the disease such as Kidney Infection Kindney Stone.Top Cat Brand and Meo Brand has been banned on.abroad countries and.soon Whiskas will be banned in india.Guys Buy N&D; Farmina No Grain Formula for cats for Junior as well as Adult it will cost you 1.5kg 1550/- by giving discount in local pet shop it cost around 1450/-Give little to eat but give that amount of food a Premium and Safe Food,amzn1.account.AF3YKJ27SDS6IVJM7BK7DRUVT5LQ,PURVESH REGE,0.05999999999999894,Amazon India,R199N5827UBHMG,1.0 out of 5 stars,Our customers are our first priority. We are happy that the food was liked by your dog!
